fraudulent_provider,female,tot_suplrs_standard_deviation,tot_suplrs_mean,tot_suplrs_sum,tot_suplr_benes_standard_deviation,tot_suplr_benes_mean,tot_suplr_benes_sum,tot_suplr_clms_standard_deviation,tot_suplr_clms_mean,tot_suplr_clms_sum,tot_suplr_srvcs_standard_deviation,tot_suplr_srvcs_mean,tot_suplr_srvcs_sum,avg_suplr_sbmtd_chrg_standard_deviation,avg_suplr_sbmtd_chrg_mean,avg_suplr_sbmtd_chrg_sum,avg_suplr_mdcr_pymt_amt_standard_deviation,avg_suplr_mdcr_pymt_amt_mean,avg_suplr_mdcr_pymt_amt_sum,bene_unique_cnt_mean,bene_unique_cnt_sum,bene_unique_cnt_standard_deviation,line_svc_cnt_mean,line_svc_cnt_sum,line_svc_cnt_standard_deviation,bene_day_srvc_cnt_mean,bene_day_srvc_cnt_sum,bene_day_srvc_cnt_standard_deviation,average_submitted_chrg_amt_mean,average_submitted_chrg_amt_sum,average_submitted_chrg_amt_standard_deviation,average_medicare_payment_amt_mean,average_medicare_payment_amt_sum,average_medicare_payment_amt_standard_deviation,total_claim_count_mean,total_claim_count_sum,total_claim_count_standard_deviation,total_30_day_fill_count_mean,total_30_day_fill_count_sum,total_30_day_fill_count_standard_deviation,total_day_supply_mean,total_day_supply_sum,total_day_supply_standard_deviation,total_drug_cost_mean,total_drug_cost_sum,total_drug_cost_standard_deviation,bene_count_mean,bene_count_sum,bene_count_standard_deviation
0,0,0,2,21,0,5,45,3,17,155,424,533,4802,8.458651514,11.40421828,102.6379645,2.394379309,3.035624238,27.32061814,27,434,19,31,508,24,31,508,24,505.4468889,8087.150222,558.2041975,81.64332237,1306.293158,51.03670241,19,38,11,19.0,38.0,11.3137085,182,365,130,275.28,550.56,295.5989188,16,32,15
0,0,3,3,103,2,5,187,6,15,512,485,414,13665,109.1057333,66.839343,2205.698319,18.4768109,13.99610403,461.8714329,72,1382,52,496,9434,441,496,9434,441,68.18770377,1295.566372,30.04130127,32.89108053,624.93053,20.94304579,44,17229,100,49.0002611,18767.1,100.6833119,1104,423004,1472,2749.358564,1053004.33,14059.0843,8,3429,10
0,1,0,2,2,0,5,5,0,12,12,0,12,12,0.0,250.0,250.0,0.0,69.635,69.635,75,2925,61,90,3511,72,90,3510,72,427.2195713,16661.56328,330.0639053,76.35682201,2977.916058,43.73190768,20,2015,24,21.09393939,2088.3,24.2810408,399,39588,725,242.2621212,23983.95,759.8736552,12,1247,8
0,1,0,2,17,0,5,40,5,18,146,5,18,146,177.6452788,164.2266071,1313.812857,48.76908241,39.36540944,314.9232755,103,4019,100,310,12096,351,310,12096,351,131.3300817,5121.873187,36.16496018,77.97243743,3040.92506,21.19319463,42,4715,59,43.73513514,4854.6,62.14811874,1032,114651,1530,2021.891532,224429.96,7108.435858,10,1124,12
0,0,3,4,29,0,5,35,6,17,119,18,28,198,177.1965204,119.2110805,834.4775635,23.91036093,16.77196418,117.4037492,29,502,18,41,701,35,41,701,35,286.7135294,4874.13,108.6301183,66.45769989,1129.780898,28.47088149,34,7905,28,52.92863436,12014.8,47.92673907,1569,356314,1445,1150.110969,261075.19,2035.572907,9,2226,7
0,1,0,2,2,0,5,5,0,11,11,0,17,17,0.0,16.0,16.0,0.0,12.56941177,12.56941177,22,222,13,31,314,24,31,314,24,297.8526316,2978.526316,120.5323265,90.6166591,906.166591,38.35071767,29,910,18,33.80645161,1048.0,19.40870828,927,28761,487,2057.349355,63777.83,2593.88248,6,200,5
0,0,0,3,3,0,5,5,0,12,12,0,12,12,0.0,224.4075,224.4075,0.0,83.35666667,83.35666667,56,1010,56,86,1557,136,86,1557,136,361.3761366,6504.770459,214.0234241,88.72271571,1597.008883,39.78934096,14,172,3,14.41666667,173.0,3.918680978,248,2987,126,407.5966667,4891.16,1041.475798,11,138,5
0,0,0,2,2,0,5,5,0,15,15,0,21,21,0.0,361.9047619,361.9047619,0.0,139.5904762,139.5904762,92,14130,199,116,17678,284,108,16493,241,491.010281,74633.56271,462.538037,49.61951147,7542.165744,39.05584443,79,18623,91,145.6381974,33933.7,174.5598819,4325,1007792,5203,2683.137597,625171.06,5956.278516,21,5014,24
0,0,5,8,99,7,13,165,14,24,289,29,36,437,28.35604913,43.65001826,523.8002191,11.42489829,9.767665711,117.2119885,47,474,19,66,669,37,66,669,37,228.9859508,2289.859508,50.30064488,42.83638841,428.3638841,10.81154673,30,5587,28,66.65934066,12132.0,74.05281299,1983,360943,2227,2240.646429,407797.65,5748.043234,11,2064,12
0,1,0,1,5,0,5,15,0,16,49,0,16,49,155.785199,158.9745833,476.92375,33.0356352,33.56354167,100.690625,58,1580,61,67,1821,65,67,1821,65,385.9887989,10421.69757,158.1746021,108.3732405,2926.077494,41.85805588,19,179,10,23.66666667,213.0,14.04457191,710,6390,421,130.16,1171.44,80.90567023,5,45,0
0,0,0,1,19,0,5,50,2,13,135,659,587,5872,6.153459605,11.80305148,118.0305148,1.825745762,5.034229234,50.34229234,89,10416,137,136,15984,211,128,15002,211,399.4702914,46738.0241,444.507837,87.79406279,10271.90535,55.35310139,112,20669,214,170.8497268,31265.5,355.4925615,4889,894863,10700,9268.36765,1696111.28,20396.3096,27,5119,46
0,0,0,1,33,5,7,130,6,17,291,6,18,315,154.4231406,179.2582061,3047.389503,42.14447802,55.77261239,948.1344106,41,5030,35,53,6402,68,53,6390,68,1578.229871,189387.5846,2258.498277,358.8703788,43064.44546,505.6786484,46,4701,43,50.31584158,5081.9,47.41142422,1316,132967,1287,837.2524752,84562.5,1510.061638,18,1864,17
0,0,0,1,1,0,5,5,0,12,12,0,12,12,0.0,3670.0,3670.0,0.0,2060.55,2060.55,62,8707,102,68,9640,110,68,9578,108,197.474553,27646.43742,157.764775,53.18353022,7445.69423,47.66127601,28,3661,19,58.76328125,7521.7,45.54076286,1752,224336,1364,3426.064687,438536.28,13472.08392,8,1042,5
0,0,2,5,481,15,26,2246,44,55,4773,118,94,8117,101.5465168,115.8817833,9965.83336,33.28644987,32.91527893,2830.713988,65,6080,70,91,8494,122,91,8489,122,587.1180344,54601.9772,620.9935166,194.7351075,18110.365,183.2804369,64,22153,67,72.99650146,25037.8,79.19308877,2123,728282,2354,10123.0105,3472192.6,25702.3619,11,4042,11
0,0,7,13,256,9,15,293,28,43,831,72,80,1536,28.80283069,36.11032886,686.0962484,3.912021634,4.425023866,84.07545345,47,4126,38,66,5693,75,66,5693,75,134.4886669,11566.02535,102.050924,55.17980219,4745.462988,51.15926904,53,32787,68,100.7258958,61845.7,141.9930102,2989,1835784,4272,3243.621189,1991583.41,6582.228161,12,7803,15
0,1,0,2,24,0,5,50,2,13,138,26,37,372,1383.296022,517.9519588,5179.519588,380.3317592,138.8588632,1388.588632,25,512,16,29,581,17,28,566,17,74.79086538,1495.817308,36.25831259,36.45633491,729.1266982,23.32525695,20,2068,13,22.8961165,2358.3,15.43930509,583,60054,492,360.7716505,37159.48,845.8004227,8,896,6
0,1,0,1,46,0,5,130,14,23,610,1258,274,7147,126.0941217,105.4064673,2740.568149,25.89953562,25.83181276,671.6271318,31,2144,21,59,4014,59,49,3337,56,81.60503214,5549.142186,85.69921105,30.86619883,2098.901521,36.10413558,22,3256,11,41.12222222,5921.6,32.06246404,1155,166363,1022,754.8015278,108691.42,2087.133897,7,1116,4
0,1,2,3,45,1,5,81,3,16,244,1099,442,6634,123.6753957,100.1825656,1502.738484,15.01140942,12.86883875,193.0325812,44,2201,31,65,3225,70,65,3225,70,201.6538156,9881.036964,138.7945226,68.58069649,3360.454128,53.60290464,37,14360,44,73.99632546,28192.6,108.5636315,2187,833495,3269,966.7092126,368316.21,1381.751982,10,4006,12
0,1,2,3,52,1,5,87,5,15,253,407,148,2371,153.1720865,92.93961585,1487.033854,46.09498962,29.12673065,466.0276905,35,946,25,61,1657,67,61,1657,67,120.8138805,3261.974773,97.11471791,46.06672359,1243.801537,35.02196042,23,4584,14,35.83350254,7059.2,25.52443596,1053,207555,781,765.2007614,150744.55,1532.348036,5,1144,2
0,0,5,6,285,7,9,457,21,31,1481,838,271,12755,189.1609576,124.8132666,5866.223529,25.77872877,19.48723518,915.9000533,44,4730,46,75,8026,114,74,7938,115,128.534504,13624.65742,123.3162841,41.07512684,4353.963445,43.22871879,54,53727,62,100.3158055,99011.7,132.1886782,2868,2830862,3993,3046.672503,3007065.76,5772.123349,17,17277,19
0,1,0,2,32,0,5,70,4,18,257,4,18,259,208.8663806,224.4537136,3142.35199,49.43793106,55.56934668,777.9708535,56,1920,47,115,3935,173,115,3935,173,208.958924,7104.603414,115.0016812,83.00218915,2822.074431,40.57657046,19,1132,12,19.73559322,1164.4,12.1365615,490,28919,412,299.8689831,17692.27,626.980429,10,621,7
0,0,0,2,4,0,5,10,4,16,33,3,17,35,65.50578295,63.76291667,127.5258333,33.05017095,36.01,72.02,69,4193,52,101,6105,98,101,6105,98,640.1478831,38408.87299,415.2484875,100.7564476,6045.386856,42.21947467,13,13,0,13.0,13.0,0.0,390,390,0,761.24,761.24,0.0,5,5,0
0,0,0,1,11,0,5,40,5,17,138,109,59,476,190.3557636,189.0877247,1512.701798,21.10417123,30.94709933,247.5767946,73,4251,82,143,8351,210,142,8278,210,248.0275124,14385.59572,110.3616107,92.97264097,5392.413176,38.92961598,29,7607,23,34.04482759,8885.7,27.82561255,728,190121,659,1362.594406,355637.14,4158.086825,10,2650,8
0,1,2,4,53,3,6,83,22,22,288,324,160,2081,83.77528746,70.86504765,921.2456195,40.70445891,35.18972611,457.4664395,82,8702,95,185,19696,283,185,19696,283,159.7157002,16929.86422,158.6453272,49.31451028,5227.33809,48.61131718,31,10404,27,35.23453453,11733.1,31.44621689,856,285051,786,20746.36634,6908539.99,89952.32712,11,3781,12
0,0,7,6,458,13,11,820,39,36,2618,1526,572,41222,203.9546484,112.8192659,8122.987142,90.5328741,28.02270033,2017.634424,63,5066,52,182,14569,215,138,11063,141,131.4324342,10514.59473,56.06372193,86.07719736,6886.175789,38.88171698,66,68740,96,91.46038835,94204.2,147.8654041,2538,2614677,4382,3189.155825,3284830.5,7907.005995,13,14393,18
0,1,0,2,2,0,5,5,0,17,17,0,17,17,0.0,24.0,24.0,0.0,17.71294118,17.71294118,54,1459,45,119,3229,160,119,3229,160,1400.949781,37825.64409,1598.907854,119.3214481,3221.679099,60.88664302,23,992,12,35.66976744,1533.8,26.55685307,1061,45632,795,3952.485349,169956.87,13380.86065,7,310,5
0,1,0,1,2,0,5,10,0,12,25,148,1425,2850,0.0,4.63,9.26,0.087933014,1.537155303,3.074310606,21,389,8,26,470,10,26,470,10,125.3407407,2256.133333,68.99670121,44.50257593,801.0463667,12.3050191,22,569,16,28.16,704.0,25.40370708,733,18331,811,2340.6532,58516.33,2035.701788,7,178,3
0,0,0,1,3,8,15,45,53,78,236,53,78,236,57.28952646,416.6005291,1249.801587,29.18400225,258.8222487,776.466746,56,16463,76,189,55008,1267,73,21250,119,4211.767922,1225624.465,10128.57018,846.7731594,246410.9894,2271.581541,73,1180,69,98.925,1582.8,112.0224234,2443,39099,3555,844.026875,13504.43,790.2155696,38,617,36
0,1,0,1,7,0,5,35,2,12,90,3,13,92,83.1243249,107.2028571,750.42,28.4465073,32.3169666,226.2187662,45,1364,31,70,2108,76,70,2108,76,272.8705437,8186.116312,113.7401138,96.21744459,2886.523338,33.71464492,14,101,2,15.0,105.0,2.581988897,327,2293,163,191.9628571,1343.74,139.3519055,8,58,5
0,0,0,1,3,0,5,15,0,12,36,0,12,36,2074.130842,1417.5,4252.5,1146.850467,760.4422222,2281.326667,135,20469,175,292,44212,737,184,27885,316,183.9479204,27776.13598,200.8567,65.78813636,9934.00859,78.48768602,71,13860,90,183.2528497,35367.8,240.16871,5456,1053090,7193,8818.790933,1702026.65,37589.98155,25,4868,30
0,1,0,7,7,0,5,5,0,29,29,0,50,50,0.0,70.26,70.26,0.0,5.7414,5.7414,35,611,30,46,782,43,46,782,43,128.1567935,2178.665489,107.1475576,54.59408546,928.0994527,53.08457153,26,1666,18,51.2671875,3281.1,48.41387396,1489,95353,1474,1267.46,81117.44,3559.089325,8,574,7
0,0,1,1,31,0,5,85,5,17,291,2773,1977,33612,463.998868,321.0236838,5457.402624,8.093622034,9.082269684,154.3985846,53,2187,26,830,34044,1247,200,8212,399,106.9765297,4386.03772,97.16254231,39.4474761,1617.34652,36.38687714,28,1238,21,38.99069767,1676.6,34.8971674,1104,47509,1082,22073.63558,949166.33,117831.9326,12,536,10
0,1,1,3,26,0,5,40,6,17,142,1619,3013,24105,4.830017089,7.543236658,60.34589326,2.709231956,3.442782735,27.54226188,77,7358,69,104,9934,110,104,9933,110,199.4160412,18944.52392,123.9591881,42.21910699,4010.815164,27.29496264,34,4155,32,59.64666667,7157.6,72.85280882,1649,197973,2235,3530.17975,423621.57,6260.118489,14,1793,14
0,1,3,4,163,4,6,248,10,22,812,507,118,4254,247.5344157,183.5753117,6608.711223,37.46118689,24.52865826,883.0316972,43,7178,40,133,22066,267,129,21373,255,116.7750349,19267.88077,87.27492187,60.55423644,9991.449013,50.84632413,46,40080,60,74.32531646,64588.7,111.2735263,2161,1878561,3325,2596.180679,2256081.01,4902.390253,10,9471,12
0,1,1,2,19,2,6,47,0,11,83,824,573,4014,88.34018073,55.24360085,386.705206,7.061956177,7.744026839,54.20818787,76,20071,79,9662,2550837,50310,285,75338,404,116.2476287,30689.37397,101.2348329,50.36414311,13296.13378,45.95406969,25,4247,22,30.58484848,5046.5,27.07091321,705,116374,660,13665.29539,2254773.74,46044.1218,9,1565,9
0,0,0,2,19,0,5,45,9,22,198,8,22,200,124.1500074,99.27248389,893.452355,12.18700968,19.35059571,174.1553614,27,1081,15,39,1580,27,38,1555,26,146.8626071,5874.504282,74.46129554,50.12793162,2005.117265,38.34924372,25,527,27,25.83333333,542.5,27.46877015,531,11167,605,1261.617143,26493.96,1710.301594,10,221,9
0,1,2,5,274,29,30,1414,77,67,3183,197,116,5498,160.4053482,159.4572803,7494.492175,55.65384684,45.68718804,2147.297838,47,1742,60,65,2406,87,59,2206,88,258.5296167,9565.595819,309.1675651,49.41652522,1828.411433,32.49550869,41,881,44,42.61904762,895.0,44.9490447,1175,24685,1240,3796.119048,79718.5,11873.37789,18,394,19
0,1,4,4,8,0,5,10,0,16,33,11,24,48,328.98828,286.8801562,573.7603125,79.8429622,75.775,151.55,36,293,19,43,347,27,43,344,26,28.8922561,231.1380488,18.83301269,5.636169252,45.08935401,3.257232907,26,5807,21,38.17419355,8283.8,34.6382212,1050,227885,1076,675.7800461,146644.27,1113.906381,9,2004,7
0,1,0,1,3,0,5,10,0,11,22,746,539,1078,158.8472706,112.6780178,225.3560356,52.6401899,37.25776476,74.51552952,61,915,34,76,1144,46,76,1144,46,90.04400634,1350.660095,34.48166934,31.25978393,468.8967589,13.07223002,23,4196,15,48.35762712,8559.3,38.85576272,1383,244922,1213,599.3583051,106086.42,1203.298502,9,1713,6
0,0,0,1,3,0,5,15,1,13,39,6,17,51,12.66897523,23.36666667,70.1,4.469044678,6.376333333,19.129,14,485,4,44,1459,48,21,715,10,84.96355973,2803.797471,39.43508505,60.59110962,1999.506618,28.33098291,59,49876,80,77.94111374,65782.3,105.79579,2279,1923681,3188,2017.945166,1703145.72,4636.539821,13,11588,14
0,0,0,1,13,8,25,230,8,26,236,9,28,253,118.6035179,143.6292883,1292.663594,66.52855443,81.07284727,729.6556254,55,4745,50,90,7673,150,66,5665,63,266.1666405,22624.16444,397.1607672,88.78583681,7546.796129,120.7082833,35,1074,24,36.08666667,1082.6,24.11648075,304,9145,252,401.143,12034.29,403.1872807,28,849,20
0,0,5,4,475,4,7,711,30,35,3527,4365,1881,186272,330.6772286,113.4139128,11227.97737,102.3365826,34.77876484,3443.097719,70,6307,73,344,30623,704,344,30622,704,154.2164439,13725.26351,107.5541415,66.39834099,5909.452348,49.66807363,49,56566,59,63.19134276,71532.6,82.01504722,1700,1925040,2397,2318.803595,2624885.67,4277.123583,13,14770,15
0,1,0,1,26,3,15,261,4,17,301,411,258,4388,173.2928323,171.7553678,2919.841252,70.71754351,72.32868301,1229.587611,77,9434,78,151,18362,184,148,18000,183,144.9388686,17537.6031,87.00149728,62.75582819,7593.455211,39.02294055,49,1840,61,50.77027027,1878.5,61.97138616,911,33726,1146,1335.252162,49404.33,2099.072494,33,1244,41
0,0,0,1,5,0,5,25,2,13,67,2,13,69,203.6413514,180.1,900.5,72.93385948,59.13445455,295.6722727,43,2728,45,47,3017,53,47,2978,53,1317.421519,82997.55567,1606.320087,284.1820827,17903.47121,338.6753945,60,1277,56,71.16666667,1494.5,73.23904924,1909,40105,2207,2052.403333,43100.47,3153.227975,18,391,13
0,0,0,2,5,0,5,10,3,13,27,3,14,29,3.279311684,18.31882353,36.63764706,4.332658153,9.477181372,18.95436274,16,33,6,19,38,9,19,38,9,125.0,250.0,0.0,41.21576923,82.43153846,18.33419098,22,686,13,37.72666667,1131.8,24.79717633,1012,30388,796,7321.621333,219648.64,26225.52604,6,207,4
0,0,0,1,27,0,5,90,32,59,1077,2264,1554,27977,29.63859728,103.5670403,1864.206726,13.98337927,24.15360012,434.7648021,107,15427,80,165,23878,153,151,21812,138,468.7697676,67502.84653,585.5991869,102.8226874,14806.46699,99.30187662,56,12792,49,124.9017544,28477.6,113.7393325,3722,848672,3417,8576.032763,1955335.47,23854.71833,16,3811,14
0,0,4,4,138,9,11,380,84,54,1788,3955,975,32205,180.5788776,149.0622491,4919.05422,42.7081398,38.25239053,1262.328888,58,1048,62,143,2591,264,84,1529,126,94.41480676,1699.466522,51.17870258,46.137923,830.4826139,28.89003141,53,35707,75,85.72312312,57091.6,128.9841347,2453,1634321,3811,2595.61506,1728679.63,4803.95364,13,9115,17
0,0,2,4,87,1,5,102,3,14,268,17,28,508,82.96039533,90.05634547,1621.014218,26.30139021,21.49643243,386.9357838,65,11375,75,94,16391,152,94,16388,152,88.31770746,15278.96339,81.74023525,44.90007209,7767.712472,50.62202554,57,46948,69,100.3113161,81553.1,140.4516951,2907,2363771,4248,1709.753825,1390029.86,2898.799913,16,13681,19
0,0,0,1,3,0,5,15,14,26,78,14,26,78,319.2373312,399.84,1199.52,23.76879745,35.32205107,105.9661532,78,1017,61,109,1421,99,109,1421,99,801.5080158,10419.60421,367.9432499,95.98916944,1247.859203,41.06178208,13,52,1,13.0,52.0,1.414213562,317,1269,169,88.055,352.22,40.21165213,8,35,4
0,0,0,1,1,0,5,5,0,14,14,0,14,14,0.0,103.07,103.07,0.0,60.60214286,60.60214286,44,1203,31,60,1620,57,54,1458,39,344.7420309,9308.034835,411.0630475,90.34060924,2439.19645,69.02472885,38,698,44,43.45555556,782.2,52.69431516,1073,19325,1669,372.5994444,6706.79,379.2938098,23,426,25
0,0,2,7,21,0,5,15,2,17,53,10,52,156,5.239130285,68.75884284,206.2765285,6.012153654,11.02813179,33.08439538,29,1169,12,45,1765,30,41,1623,29,628.5669516,24514.11111,945.7142684,89.61841719,3495.118271,94.03952031,25,3597,19,49.78439716,7019.6,44.2777214,1489,209994,1328,1180.108511,166395.3,1703.087103,6,902,3
0,0,0,1,6,0,5,20,5,14,57,5,14,57,121.5779701,211.0804545,844.3218182,12.59059143,41.72011364,166.8804545,75,1204,67,116,1870,149,116,1870,149,446.4667097,7143.467356,202.8930842,92.69327616,1483.092419,40.87499853,18,165,8,18.54444444,166.9,8.781672835,167,1503,115,154.5966667,1391.37,111.1101718,17,158,8
0,1,0,1,4,0,5,15,5,15,45,5,15,45,297.9223307,421.0090476,1263.027143,25.7798429,43.8,131.4,20,1175,8,38,2156,29,38,2156,29,81.48412054,4563.11075,87.48000256,25.95847295,1453.674485,28.07293152,35,10435,37,69.73515358,20432.4,94.51537579,2025,593572,2851,1767.875256,517987.45,4977.920047,11,3268,11
0,0,0,1,5,4,17,71,4,18,73,87,62,249,63.9944525,74.59485751,298.3794301,50.06005926,44.71359134,178.8543654,106,15597,131,152,22249,199,151,22064,199,130.1576024,19003.00995,85.19713515,58.4559791,8534.572948,43.03771033,67,6487,102,88.89479167,8533.9,127.3650802,2495,239590,3652,23231.76667,2230249.6,48430.06935,34,3304,48
0,0,0,1,1,0,5,5,0,11,11,0,11,11,0.0,202.0,202.0,0.0,40.58,40.58,93,1686,112,101,1831,124,101,1831,124,449.457287,8090.231166,462.3853855,64.60906331,1162.96314,68.51638561,39,1153,29,82.9,2404.1,69.63366386,2464,71460,2088,3040.854483,88184.78,5854.147851,10,317,9
0,1,0,1,2,0,5,10,1,12,24,2,12,25,331.4775169,285.12,570.24,44.38444983,36.22545455,72.45090909,52,2774,41,86,4587,92,86,4587,92,378.2506652,20047.28525,180.9298548,98.24649841,5207.064416,44.79120148,12,192,1,12.3375,197.4,1.482284273,220,3521,125,389.31875,6229.1,1056.819064,10,174,3
0,1,3,5,126,21,22,560,42,52,1304,3275,1580,39503,83.06449569,59.71983777,1492.995944,25.93975913,21.23121798,530.7804496,53,375,85,65,460,114,65,460,114,289.2927908,2025.049536,114.2720562,85.71727743,600.020942,26.55891536,18,429,5,24.10869565,554.5,9.846499749,717,16509,291,5096.334348,117215.69,11528.72529,5,121,1
0,1,7,5,101,7,8,144,21,26,477,1727,681,12267,244.2149178,153.9669383,2771.404889,85.5355244,42.83135468,770.9643843,66,4269,56,122,7811,140,121,7806,140,52.57784999,3364.982399,57.15836603,30.36834272,1943.573934,31.63346765,36,28627,39,56.68346253,43873.0,61.30178829,1651,1277960,1835,4620.639729,3576375.15,9998.406084,9,7311,9
0,0,5,4,417,8,8,878,26,28,2856,957,397,40588,107.2627877,98.75010395,10072.5106,38.87233164,21.80603445,2224.215514,49,6937,54,86,12252,111,84,11984,110,153.6911765,21670.45589,103.0194669,61.37995106,8654.5731,38.80115925,55,57928,67,86.94757835,91555.8,115.3796592,2464,2595185,3415,3305.516439,3480708.81,6544.06599,14,15385,17
0,0,6,5,443,8,9,752,18,25,2021,1903,767,59836,88.94702299,65.9659176,5145.341573,21.35929927,15.21218658,1186.550553,45,7581,51,123,20512,248,123,20423,248,119.1031977,19771.13082,85.53668107,66.07077436,10967.74854,46.83251482,66,78174,88,119.9112807,141375.4,192.5629692,3391,3998274,5764,4094.603053,4827537.0,8164.392021,22,26900,30
0,1,0,1,4,5,12,49,2,14,59,39,55,221,132.966949,109.6568627,438.627451,54.18983821,52.17727941,208.7091176,34,2179,20,63,4047,30,61,3964,30,79.47603602,5086.466305,43.74271397,40.22486592,2574.391419,22.89985589,14,70,4,17.4,87.0,6.188699379,465,2328,199,370.052,1850.26,95.55666497,8,40,6
0,0,2,4,137,3,6,231,29,46,1565,4043,2195,74661,248.2917563,173.1368548,5886.653065,69.02644158,39.89626199,1356.472908,112,10473,136,202,18801,261,201,18703,260,219.379167,20402.26253,137.3699517,59.30193621,5515.080067,39.69133396,57,21689,79,132.6643617,49881.8,198.6204062,3957,1487848,5958,6749.909043,2537965.8,23471.50842,17,6534,23
0,1,13,10,163,17,16,265,61,55,880,372,334,5347,249.517061,189.1049939,3025.679903,111.4116374,87.49108377,1399.85734,48,1689,52,84,2956,118,78,2752,119,170.5622743,5969.6796,109.21951,56.30399716,1970.639901,34.23236117,30,3483,25,69.91810345,8110.5,67.65011854,2081,241417,2034,11907.24578,1381240.51,17787.60189,9,1112,8
0,0,0,2,2,0,5,5,0,18,18,0,18,18,0.0,64.94277778,64.94277778,0.0,34.88444444,34.88444444,36,885,19,60,1451,36,60,1451,36,38.57290179,925.7496429,40.21988306,7.763457333,186.322976,7.996865607,30,11265,39,37.07096774,13790.4,45.50405884,1051,391021,1178,3288.300376,1223247.74,6876.682863,6,2348,5
0,0,1,3,9,0,5,15,8,21,65,8,21,65,244.9512828,527.0732075,1581.219622,42.02034368,112.6983854,338.0951562,45,2514,38,57,3137,52,57,3137,52,139.7958944,7688.774194,124.1010966,44.81322227,2464.727225,26.6337109,26,1959,17,32.48783784,2404.1,24.12645313,713,52788,839,607.7871622,44976.25,619.2905819,15,1111,10
0,1,0,1,3,2,14,44,2,14,44,6,21,65,2.940952531,56.53241775,169.5972532,2.429770296,44.00622944,132.0186883,57,3087,62,80,4334,99,76,4128,99,390.7014235,21097.87687,631.3123548,103.1860912,5572.048923,136.8272621,31,3018,20,38.84166667,3728.8,28.78922557,1048,100663,861,2145.213125,205940.46,1946.54771,10,1008,7
0,1,2,3,217,10,12,782,35,39,2474,84,63,3926,126.332596,105.5015253,6541.094568,49.22959939,34.86386518,2161.559641,79,3167,55,340,13616,449,340,13616,449,152.5044776,6100.179105,56.94265423,73.62337331,2944.934932,25.05427704,50,49678,61,50.58821752,50234.1,62.10163749,1372,1363238,1768,2257.376032,2241574.4,3880.242997,10,10407,10
0,1,0,7,7,0,5,5,0,17,17,0,39,39,0.0,93.17307692,93.17307692,0.0,5.852307692,5.852307692,60,120,22,69,138,25,69,138,25,264.9959432,529.9918864,78.74654748,45.39129141,90.78258283,13.68808606,18,1839,8,27.63814433,2680.9,15.8002073,810,78665,474,2298.895567,222992.87,4299.231101,5,563,2
0,1,0,3,3,0,5,5,0,15,15,0,15,15,0.0,578.892,578.892,0.0,182.2113333,182.2113333,77,1479,96,123,2342,187,123,2342,187,225.4969716,4284.44246,130.3456586,93.06686825,1768.270497,44.7560362,25,1007,18,53.055,2122.2,53.82809747,1547,61917,1645,911.34625,36453.85,2483.542622,12,507,10
0,1,0,8,8,0,5,5,0,19,19,0,37,37,0.0,85.22594595,85.22594595,0.0,6.12945946,6.12945946,39,2369,37,48,2931,58,48,2929,58,211.720145,12703.2087,145.4065511,67.83520834,4070.1125,43.20999437,31,5786,28,41.87741935,7789.2,41.31255455,1222,227475,1247,2765.327097,514350.84,5246.157092,12,2387,12
0,0,0,1,7,0,5,35,5,15,106,2088,1021,7149,699.8921791,410.8263224,2875.784257,98.10345305,54.8472819,383.9309733,136,4914,192,316,11379,588,314,11306,588,204.2513892,7353.050013,87.49259864,96.11956843,3460.304463,46.29828179,39,13699,57,81.51485714,28530.2,130.5842973,2375,831433,3840,5959.932114,2085976.24,17764.44774,12,4252,18
